code,year,tmin,tmax,tmean,domin,domax,domean,bodmin,bodmax,bodmean,phmin,phmax,phmean,cmin,cmax,cmean,nmin,nmax,nmean,fcmin,fcmax,fcmean,tcmin,tcmax,tcmean
2129,2008,16,29,22.4,,,,1.9,5.2,3.4,7.2,7.7,7.5,213,564,337,0.05,0.85,0.27,50,400,194,220,2000,1010
2129,2009,18,30,23.6,,,,0,3.1,1.9,7,7.8,7.6,286,1220,534,1.6,3.65,2.48,,,,,,
2129,2010,11.4,25,21.6,,,,0,4,2.2,7.1,7.9,7.5,196,1940,501,0.05,5.14,1.83,,,,,,
2129,2011,12,33,23.3,6.9,8.4,7.6,1.8,5.4,3,7.2,7.8,7.5,199,817,451,0.1,0.33,0.16,2,17,8,6,33,21
2129,2012,18,27,23,6.8,7.8,7.5,2.7,11.1,7.8,7.2,8.1,7.5,277,812,456,0.1,0.4,0.23,170,14000,6375,340,47000,16260
2129,2013,21,24,22,0.7,7.7,6.8,19,38,31.3,7.2,7.9,7.5,336,596,428,0.42,0.55,0.5,150,930,437,430,2100,1093
2129,2014,22,28,23.7,7,7.8,7.5,11,13,12,7.1,8.3,7.5,197,673,428,0.25,0.64,0.45,430,750,590,2100,2400,2250
2130,2012,28,28,28,6.8,6.8,6.8,0.8,1.7,1.2,8.3,8.3,8.3,232,232,232,0.44,0.78,0.63,5,7,6,3,21,14
2130,2014,17,34,25.6,6.4,7.7,6.9,14,14,14,7.2,7.6,7.4,400,714,543,0.13,0.13,0.13,15,23,18,28,43,33
2131,2008,25,29,26.8,6.6,7.4,6.9,4.8,7.8,5.9,7.5,9,7.9,432,551,493,0.11,0.14,0.12,8,17,13,30,50,40
2131,2008,25,29,26.8,6.6,7.4,6.9,2.8,40,13.4,7.5,9,7.9,432,551,493,0.4,0.6,0.49,0,7,4,0,28,16
2131,2009,21,21,21,6.8,8.8,7.5,1.5,6,3.6,7.5,8,7.7,365,774,542,0.11,0.44,0.22,2,15,8,9,21,16
2131,2010,25,28,26.5,6.6,8.4,7.5,0.6,2.5,1.3,7.8,7.9,7.9,404,714,559,0.05,1.35,0.42,4,11,7,12,50,23
2131,2012,24,28,26,7.3,7.5,7.4,0.8,2.9,1.8,7.4,7.8,7.6,381,528,444,0.32,0.5,0.41,750,2300,1650,2100,7500,4540
2131,2014,,,,,,,3.3,4,3.7,,,,,,,0.78,0.85,0.82,23000,64000,43500,75000,120000,97500
2132,2008,25,30,27.8,6.8,7.5,7.1,9,9,9,7.2,7.5,7.4,215,445,310,0.23,1.67,0.95,70,90,83,110,200,153
2132,2009,22.5,26,24.3,6.8,10.5,8.3,0.9,3.2,2.5,7.5,9,8.2,226,330,264,0.1,0.73,0.42,7,700,194,20,1500,485
2132,2010,25.5,28,26.8,6.1,6.8,6.5,2.3,4.8,3.2,7.8,7.9,7.9,251,538,395,0.15,1.2,0.65,0,11,6,13,1600,574
2132,2012,22,24,23,6.2,7.7,7,2.2,3.8,3.3,7,7.1,7.1,376,807,592,0.05,1.01,0.36,0,5,3,8,300,113
2132,2014,22,30,26.6,6,8.9,7,1.5,2.8,2.3,7.2,8.3,8,314,538,444,0.04,1,0.66,6,7,7,220,1600,910
2133,2009,26,26,26,6,7.8,7.1,4.3,5.2,4.7,7.5,8,7.8,260,370,309,0.1,1.3,0.7,23,23,23,170,2400,1285
2133,2010,26,30,28,6.9,7.2,7.1,0.4,2.2,1.3,7.5,8.1,7.8,240,258,249,0.2,1,0.6,,,,130,130,130
2133,2012,24,24,24,6.8,6.8,6.8,1.1,2.2,1.5,8,8,8,478,478,478,0.21,2.88,1.15,0,7,1,11,1100,178
2133,2014,22,30,26,6,63.7,12.1,1.1,1.2,1.2,7.3,8.9,8.2,293,496,382,0.72,2.6,1.48,0,2,1,220,1600,580
2134,2008,25,29,27.4,7.4,7.8,7.6,0.7,2.4,1.3,7.5,8,7.7,240,336,292,0.1,0.9,0.6,0,2,1,50,220,133
2134,2009,22.2,27,24.1,5.3,9.4,7.5,0.7,1.2,0.9,7.2,8.9,8.1,180,502,315,0.8,1.029,0.91,0,2,1,70,280,200
2134,2010,22,36,29.8,4.8,7.8,6.5,1.1,3,1.8,7.2,8.1,7.6,269,410,307,0.18,1.82,0.79,0,4,1,18,240,97
2134,2012,24,29,26,6.4,7.8,7.1,3.5,4.4,4,7.7,7.9,7.8,352,609,452,0.68,0.92,0.8,60,90,75,500,2800,1650
2134,2014,19,30,25.8,4.2,7.6,6.7,1.9,2.9,2.5,7.2,8.9,8,315,448,372,0.12,1.4,0.49,8,200,59,50,1600,1213
2135,2009,25,26,25.5,5.6,7.1,6.4,1.4,4.2,2.4,6.95,7.4,7.2,324,585,455,0.05,1.3,0.67,0,8,4,0,350,113
2135,2010,27,27,27,6.1,6.1,6.1,0.35,3.23,1.2,8.2,8.2,8.2,196,196,196,0.41,0.84,0.66,4,7,6,21,28,26
2135,2011,23.5,23.5,23.5,8,8,8,6.93,12.4,9.7,7.3,7.3,7.3,,,,0.14,0.72,0.4,4,7,5,14,150,88
2135,2012,22,39,26,6.1,6.9,6.6,2.98,12.18,8,7.3,7.7,7.5,0,1,1,0.16,0.58,0.43,7,14,11,28,460,197
2135,2013,25,35.5,29.2,6.5,8.8,7.5,0.34,2.13,0.8,7.1,7.7,7.4,59,59,59,0.22,0.48,0.39,3,7,4,4,150,41
2135,2014,20,37,27,6.2,8.6,6.8,2,3,2.3,7,7.8,7.3,375,492,428,0.05,1,0.64,,,,,,
2136,2008,26,29,27.5,5.8,12,8.9,0.4,1.1,0.7,7.5,7.6,7.6,450,454,452,0.166,0.166,0.17,33,240,137,280,2400,1340
2136,2009,24,36,28.7,5.2,7.6,6.1,0.2,0.4,0.3,7.51,8.51,7.8,480,810,575,0.43,0.43,0.43,2,23,9,8,240,73
2136,2010,28,28,28,6.4,9.1,7.8,1.2,1.9,1.7,7.9,8.2,8,610,760,685,0.32,0.32,0.32,16,20,18,30,36,33
2136,2011,35,35,35,9,9,9,13,13,13,7.5,7.9,7.7,593,880,737,0.67,0.67,0.67,9,9,9,,,
2136,2012,21,30,26,4.1,15.5,8,2,2.2,2.1,7.2,8.6,7.9,228,1244,627,0,0.33,0.17,,,,,,
2136,2013,19,36,27,1.6,16.2,7.6,2.2,3.2,2.5,7.4,8.7,7.9,508,803,680,,,,,,,,,
2137,2008,26,26,26,6.2,7,6.6,4.2,5.2,4.7,7.5,7.7,7.6,230,600,415,1.4,2.8,2.21,140,220,172,310,480,378
2137,2009,24.5,34,29.3,5.4,6.9,6.4,3.7,3.7,3.7,7.09,8.2,7.6,217,350,269,0.56,0.56,0.56,4600,4600,4600,6300,6300,6300
2137,2010,28,28,28,6.5,7.4,7,5.3,5.3,5.3,7.4,8.2,7.8,240,240,240,,,,200,200,200,600,600,600
2137,2011,33,33,33,6.7,9,7.9,3.6,3.6,3.6,8,8.3,8.2,260,264,262,,,,6300,6300,6300,92000,92000,92000
2137,2012,23,32,27,5.1,18.1,8.2,2.8,3.2,3.1,7.5,8.9,8,236,648,331,0.66,0.72,0.69,1300,3000,2433,2400,9000,5467
2137,2013,18,34,26.1,6.7,11.8,8.2,12,12,12,8,8.7,8.3,228,287,263,0.96,0.96,0.96,800,800,800,2400,2400,2400
2137,2014,,,,5.5,5.5,5.5,3.2,3.2,3.2,8.9,8.9,8.9,425,425,425,0.82,0.82,0.82,1100,1100,1100,2800,2800,2800
2138,2008,26,29,27.5,6.9,7.4,7.2,3.7,29,10.8,7.5,7.8,7.7,320,500,410,0.499,2.59,1.53,1700,9400,3975,2100,15000,6375
2138,2009,24,33,28.5,2.4,7.5,5.5,3.5,15,9.1,7.2,8.2,7.6,240,364,301,0.66,4.29,2.35,220,92000,23930,480,160000,41545
2138,2010,28,29,28.5,7.1,9.3,8.2,2.7,8,5.5,7.4,8.3,7.9,230,280,255,1.06,7.1,5.02,220,14000,3938,340,21000,5870
2138,2011,,,,10.1,10.1,10.1,2.2,8.5,5.6,8.4,8.4,8.4,270,270,270,1.153,7.14,3.53,460,11000,3223,840,17000,5110
2138,2012,21,29,25,5,14,7.5,12,20.5,15.1,7.1,8.3,7.8,232,472,299,0.76,3.478,2.62,490,13000,3855,1100,22000,6700
2138,2013,19,35,26.8,5.8,11.8,8.2,4,12.5,6.7,7.7,8.7,8.2,254,297,277,1.02,1.87,1.4,490,4900,1668,790,7900,2848
2138,2014,,,,7.5,7.5,7.5,2.6,6.1,4.5,8.3,8.3,8.3,280,280,280,0.1,0.1,0.1,7000,110000,35500,9000,220000,66000
2139,2008,27,28,27.5,6.5,7.2,6.9,4.6,4.6,4.6,7,7.2,7.1,290,330,310,0.1,0.1,0.1,8000,8000,8000,14000,14000,14000
2139,2009,23.8,34,28.8,6.3,6.7,6.5,5.2,5.2,5.2,7.11,8.42,7.9,300,410,373,0.1,0.1,0.1,50000,50000,50000,110000,110000,110000
2139,2010,28,29,28.5,4.5,4.5,4.5,4.9,4.9,4.9,7.4,7.7,7.6,110,120,115,0.1,0.1,0.1,50000,50000,50000,80000,80000,80000
2139,2011,,,,9.8,9.8,9.8,3.8,3.8,3.8,8.4,8.4,8.4,270,270,270,0.1,0.1,0.1,17000,17000,17000,30000,30000,30000
2139,2012,20,30,26,5.5,10.5,6.9,4.8,4.8,4.8,7.3,8.4,7.8,229,430,289,0.31,0.31,0.31,11000,11000,11000,30000,30000,30000
2139,2013,18,35,25.4,3.8,11.4,7.1,3.5,3.5,3.5,7.3,8.7,8.1,235,300,273,0.21,0.21,0.21,11000,11000,11000,22000,22000,22000
2139,2014,,,,7.3,7.3,7.3,3.4,3.4,3.4,8.3,8.3,8.3,280,280,280,0.66,0.66,0.66,8000,8000,8000,13000,13000,13000
2140,2008,26,28,27,6.5,7.1,6.8,2.2,10.6,4.9,7,8,7.5,202,230,216,0.1,0.11,0.1,0,1500,558,1,2300,940
2140,2009,23.5,23.5,23.5,7.2,7.6,7.4,0.4,1.8,0.9,7.1,7.83,7.5,244,480,356,0.1,0.1,0.1,0,0,0,1,730,348
2140,2010,28,28,28,6.5,7.8,7.2,25,42,36.3,7.2,7.5,7.4,310,350,330,0.18,1.1,0.59,0,360,90,360,1100,820
2140,2011,,,,8.5,8.5,8.5,3.2,7.8,4.9,8.3,8.3,8.3,368,368,368,0.1,0.3,0.16,0,360,165,300,1500,908
2140,2012,21,30,26,4.2,9.5,7,0.9,5,3.1,7.2,8.7,7.8,159,966,318,0.1,0.1,0.1,0,360,180,1,1500,833
2140,2013,21,33,26.7,6.5,8.9,7.3,0.9,4.4,2.7,7.4,8.6,7.9,226,444,301,0.1,0.1,0.1,0,0,0,300,1100,710
2141,2008,27,28,27.5,6.3,8.2,7.3,3.6,26.5,12.8,7.3,7.3,7.3,430,530,480,0.1,0.3,0.2,0,360,120,300,730,583
2141,2009,24,33,28.5,5.8,8.5,7.1,2.6,7.2,4.5,7.2,8.6,7.9,234,520,341,0.1,0.37,0.17,0,0,0,300,730,423
2141,2010,27,29,28,6.4,7,6.7,6.8,14,9.6,7.4,8.5,7.9,210,386,298,0.1,0.1,0.1,0,0,0,1,700,340
2141,2011,,,,8.8,8.8,8.8,4,12.5,6.7,8.4,8.4,8.4,321,321,321,0.1,0.15,0.11,0,0,0,360,730,628
2141,2012,20,27,24,5.8,11.5,7.4,0.8,3.1,2.2,7.4,8.3,7.9,222,1050,445,0.1,0.15,0.13,0,360,90,300,1100,713
2141,2013,22,23,22.5,2.5,7.1,4.4,3.2,8.2,6.2,7.4,8,7.7,225,676,464,0.1,0.23,0.15,360,360,360,1100,1500,1367
2205,2008,22,26,24,1,4.3,2.8,0.7,11,6,6.4,7.1,6.8,160,181,172,0.1,0.14,0.11,0,730,243,730,1100,977
2205,2009,19,28,23.3,5.9,6.6,6.3,3.8,10.6,7.6,6.3,7.6,7,68,630,295,0.1,0.11,0.1,0,730,243,360,1500,864
2205,2011,15,27,23,5.4,7.9,6.5,1.2,9.4,3.4,6.1,6.8,6.5,74,210,127,0.1,0.14,0.11,0,0,0,1,1100,487
2205,2012,18,29,23,4,9.6,6.4,1.8,11.2,5.6,6.2,7,6.5,83,105,92,0.1,0.1,0.1,0,360,120,1,730,487
2205,2013,18,27,22.3,5.5,8.8,7.2,1.7,6.7,4.2,6.3,6.8,6.6,92,229,140,0.1,0.3,0.17,0,360,120,1100,1100,1100
2205,2014,21,25,23.3,5.2,7.5,6,4.2,13,8.6,6.1,6.9,6.5,87,163,114,0.1,0.2,0.13,0,0,0,1,1100,630
2206,2008,26,30,28,7.1,7.4,7.3,0.6,3.6,2.3,7.1,8.1,7.6,90,100,95,0.1,0.1,0.1,0,360,165,300,1100,808
2206,2009,23,30,26.5,5.5,7.6,6.5,0.5,2.6,2,7.2,7.4,7.3,67,149,111,0.1,0.1,0.1,0,0,0,360,720,450
2206,2011,16,32,26.8,6.7,7.4,7,0.8,4.6,2.3,6.7,7.4,7.1,25,128,67,0.1,0.2,0.13,0,360,90,700,1500,1008
2206,2012,19,29,25,5.8,6.4,6.2,1.3,2.8,2.1,6.5,8.2,7.3,71,295,148,0.1,0.3,0.15,0,0,0,300,1100,623
2206,2013,20,31,26.5,5.7,7.4,6.3,0.8,2.5,1.8,6.2,8.6,7.6,107,279,171,,,,,,,95,115,103
2206,2014,18.5,32,27.9,5.5,7,6.3,0.7,2.1,1.6,6.6,7.1,6.9,103,238,156,,,,,,,80,235,155
2207,2008,22,26,24,4.9,8.4,6.4,2.1,3.2,2.5,6,7.1,6.7,46,58,54,0.25,0.7,0.41,220,480,390,360,580,477
2207,2009,18,28,23,6.1,8.2,6.9,1.82,2.94,2.4,6.7,7.4,7,92,128,110,0.012,0.22,0.11,320,460,388,440,540,493
2207,2011,16,27,23.3,3.3,7.1,5.5,8.4,10.5,9.5,6.8,7.2,6.9,106,161,125,3,4.5,3.75,3100,3300,3200,4300,4600,4450
2207,2012,17,28,22,5.5,7.7,6.3,1.4,1.4,1.4,6.4,6.6,6.5,84,125,105,2.5,2.5,2.5,46,46,46,70,70,70
2207,2013,19,28,22.5,5.5,10,7,0.6,3.1,1.4,6.4,6.8,6.6,92,222,140,0.07,1.36,0.69,4,21,13,64,210,139
2207,2014,20,23,22,5.1,8.5,6.4,3,12,7.4,5.6,6.5,6.1,27,155,94,1.9,7.1,4.7,52,65,59,140,2270,786
2208,2008,23,24,23.5,4.6,7.2,5.9,3,30,14,6.4,7.3,6.9,58,62,60,1.2,14.7,7.12,0,375,133,290,1750,1321
2208,2009,18,26,23,4.8,6.8,5.7,0.4,8.8,2.5,6,7,6.7,280,350,308,0.3,4.85,1.81,0,350,85,7,1600,649
2208,2011,17,27,22.5,4.1,7.3,6.1,0.2,3.8,2,6.6,7.3,6.8,28,32,30,0.05,1.86,0.65,2,9,5,1700,3000,2450
2208,2012,18,28,24,5.5,6.7,6.2,4.3,21.8,11.1,6.7,7.4,7,22,40,33,0.3,5.38,2.78,0,280,140,133,1600,1006
2208,2013,20,35,26,6.2,7.1,6.6,7,78,27.8,5.8,8,6.7,28,37,33,2,18.1,8.82,0,900,292,437,2610,1413
2208,2014,21,32,27,7.1,7.6,7.4,6.5,34,17.2,6,6.8,6.5,34,59,46,0.1,4.12,2.34,6,220,78,153,1810,1142
2209,2008,22,24,23,5.1,5.8,5.5,6.7,63,23.5,6.9,7.4,7.2,240,251,246,0.93,6,3.13,2,1600,515,900,1600,1460
2209,2009,18,28,23.8,5.2,6.5,6,4,8.5,5.8,6.3,7.4,6.9,200,240,220,0.1,1.2,0.57,4,170,47,110,1600,863
2209,2011,18,26,23.3,3.9,6.8,5.3,3,331,99.1,6.2,7.1,6.5,20,175,60,1.6,67,22.4,26,1340,272,80,5600,1530
2209,2012,19,27,24,5.6,7.4,6.5,3,34,9.5,6.3,7.2,6.9,20,21,20,0.5,14,6.27,0,500,143,370,3960,1359
2209,2013,21,32,26.5,6.6,7.8,7.1,4,36,15.8,6,7.1,6.8,20,22,21,0.1,19,6.43,0,1600,362,340,2213,1320
2209,2014,18,33,25.5,6.4,7.9,7.1,2,67,25,6,7.5,6.7,22,57,36,5.2,8.2,6.31,20,82,61,410,1620,988
2210,2008,22,24,23,5.4,6.8,6.3,9,32,18.8,6.8,7.2,7,85,99,93,0.6,5.2,3.45,0,240,120,83,1600,1135
2210,2009,18,28,23.8,4.2,7.2,5.3,4,346,132.4,6.3,6.9,6.7,80,86,83,2.4,43,22.5,20,205,95,150,4500,1293
2210,2011,19,28,25.5,4.4,6.5,5.7,6.7,90,16.9,6.4,7.5,7,77,93,85,0.1,20,10.2,0,1600,348,103,3107,1372
2210,2012,18,29,25,4.7,7.6,5.9,10,13,10.8,6.7,7.4,7.1,68,88,78,0.36,1.7,0.95,50,500,305,140,1600,885
2210,2013,20,29,24.8,4.4,6.9,6.1,1.9,9.6,5,6.5,7.2,7,80,102,90,0.23,1.92,0.96,220,2500,1135,900,11900,4675
2210,2014,17.4,29,24.9,5.6,6.9,6.3,0.9,4.8,3.2,6.3,7.1,6.7,41,154,103,0.2,1.8,0.82,130,220,198,280,500,420
2211,2008,23,27,25,7.7,7.8,7.8,0.5,2.9,1.3,7.1,7.4,7.3,112,120,116,0.05,1.1,0.69,110,500,308,240,900,560
2211,2009,19,30,25,7.3,8,7.6,1.2,2.9,2,7.3,8.7,7.9,269,373,334,0.5,0.9,0.67,240,500,425,600,29750,8888
2211,2011,21,28,25.3,7.4,9.5,8.5,0.5,0.8,0.7,8.1,10.1,9,211,316,281,0.1,0.8,0.29,300,900,625,500,1300,975
2211,2012,18,27,24,8.9,10,9.6,1,2.2,1.4,7.2,8.5,7.8,215,332,283,0.27,0.6,0.43,60,500,235,280,4500,1720
2211,2013,20,29,25.5,7.7,9.3,8.7,0.4,2.8,1.4,7,8.1,7.5,223,360,299,0.05,5.67,1.81,80,1100,445,220,1360,745
2211,2014,20,30,26.8,6.7,8.9,8.2,0.7,1.8,1.2,6.6,7.3,7,166,699,432,0.05,2.8,0.83,21,720,385,110,900,603
2212,2008,21,26,23.7,7.7,8,7.8,0.3,1.8,0.9,7,7.3,7.2,108,125,117,0.1,0.32,0.22,11,90,55,50,280,150
2212,2009,19,32,27.3,1.2,7.6,5.8,0.3,1.2,0.7,6.9,8,7.4,82,156,113,0.05,0.59,0.23,70,500,225,220,900,443
2212,2011,21,28,25.5,7.2,8.1,7.7,0.6,0.9,0.8,6.5,7.4,7.1,119,178,152,0.1,0.4,0.23,60,300,175,170,3000,1778
2212,2012,20,26,24,8,8.6,8.4,0.2,1,0.7,6.7,7.2,6.9,94,146,114,0.05,0.11,0.09,70,140,103,110,2450,1215
2212,2013,20,30,26.5,7.4,8.6,8.2,2,5.6,3.3,6.8,7,6.9,125,141,133,0.2,0.89,0.65,80,300,185,300,2000,805
2212,2014,19,30,26.3,7.5,8.9,8.3,0.2,14.1,5.6,6.5,7.7,7,82,203,157,0.07,6.9,1.85,6,17,12,17,30,26
2213,2008,23,28,26,0.5,8.2,4.6,7.4,15,10.2,6.6,8.5,7.5,46,86,70,0.06,7.37,1.98,1700,12000,7525,2800,17000,11000
2213,2009,19,32,25.5,5,8.3,6.1,1,1,1,6.6,8.2,7.6,200,330,273,0.04,0.04,0.04,140,140,140,270,270,270
2213,2011,19,28,23.3,7.3,7.6,7.4,4,4,4,6.8,8,7.1,21,154,59,0.3,0.3,0.3,17000,17000,17000,21000,21000,21000
2213,2012,17,29,24,7.8,8.6,8.4,0.4,0.9,0.6,6.3,7.4,6.8,20,27,25,0.4,1.1,0.8,220,350,290,500,900,700
2213,2013,23,30,26.8,6.1,8.8,7.9,1.1,10,4.8,6.3,7,6.6,24,144,67,0.32,0.8,0.5,6,7,7,20,34,27
2213,2014,16,30,25.8,7,8.9,7.7,3.4,24,11.1,6.3,8.6,7,47,247,107,0.2,0.54,0.35,7,9,8,26,34,29
2214,2008,25.5,34,28.8,4.6,8,6.2,0.84,2.19,1.6,6.3,7.3,6.9,58,62,61,0.12,0.68,0.46,900,4300,2260,4300,7500,4940
2214,2009,28,32,30,4.5,8.6,6.2,1.1,11,5.5,6.2,8.1,7,71,600,438,0.21,0.83,0.53,3,4300,1604,7,9300,4659
2214,2011,18,31,25.7,3.4,6.7,5,1.3,3.1,2.2,5.7,6.8,6.3,20,23,21,0.07,0.54,0.35,7,900,249,20,1500,490
2214,2012,22,30,27,6.9,7.8,7.4,2.3,2.7,2.5,6.4,7.2,6.8,20,33,27,4.6,4.6,4.6,14,16,15,900,900,900
2214,2013,21,36,29,6.5,10.2,8.6,2.1,2.9,2.5,5.9,7.4,6.8,37,55,45,0.03,4.8,2.42,2,9,6,800,900,850
2214,2014,21,32,26,6,9.3,7.2,2.1,4.1,3.1,6.1,7.2,6.7,55,87,72,5.2,5.2,5.2,80,90,85,1600,1600,1600
2215,2008,28,34.5,30.8,3.9,9.9,7.1,1,4.9,2.9,6.8,7.6,7.2,87,102,94,0.55,0.96,0.76,2,4,3,7,90,57
2215,2009,24,29,26.5,4.5,8.4,6.3,0.6,2,1.3,6.6,7.7,7,73,107,94,0.2,3.1,1.26,0,0,0,10,210,41
2215,2011,20,34,28.5,4.9,7.8,6,0.6,2.4,1.4,7,8,7.4,71,108,87,0.19,2.5,1.04,0,0,0,7,120,41
2215,2012,22,36,29,4.9,7.9,6.2,1.6,2,1.8,6.4,7.9,7,67,256,119,0.36,0.36,0.36,0,2,1,80,1600,840
2215,2013,22,38,30.3,6.2,10,7.7,0.9,1.1,1,6.6,7.5,7.2,64,95,83,0.55,0.55,0.55,0,2,1,110,220,165
2215,2014,23,38,30,0,10.8,5.2,4.2,4.2,4.2,5.6,7.5,6.6,68,116,86,0.96,0.96,0.96,7,7,7,900,900,900
2216,2008,27,36,30.3,7.2,18,12.2,3.4,3.9,3.7,9.1,9.7,9.4,210,230,220,7,7,7,16,130,73,1600,1600,1600
2216,2009,22,32,28.8,5.3,12.5,9.3,2.1,2.1,2.1,6.6,8.8,7.8,181,255,205,,,,60,60,60,22,1600,811
2216,2011,20,34,28.3,5.2,11.5,8,2.2,4.6,3.4,6.8,9.8,8.1,171,250,213,,,,2,70,36,12,1600,806
2216,2012,20,31,27,5.4,14.4,11.7,1,1.87,1.2,6.7,9,7.8,136,245,175,0.22,0.54,0.41,4,7,5,14,20,19
2216,2013,20,32,26.8,7.6,16.8,10.8,1.55,9,4.5,7.1,8.5,7.8,196,244,218,0.32,0.74,0.53,3,4,4,4,28,23
2216,2014,21,31,27,8.4,16.8,13,0.77,3.45,1.9,8,8.8,8.5,235,380,287,0.3,0.84,0.52,3,4,4,4,7,6
2217,2008,20,34,27.3,7.5,17.2,10.9,0.17,1.75,1.1,7.3,8.1,7.7,710,727,716,0.62,21.84,7.73,3,4,3,4,7,5
2217,2009,19,30,26.3,4.9,10.7,8.7,0.54,1.75,1,7,7.8,7.3,538,738,641,0.3,0.58,0.48,3,7,5,7,14,11
2217,2011,20,31,26.5,9.2,16,11.3,0.3,0.4,0.4,6.9,7.6,7.3,413,558,472,0.1,0.2,0.2,8,130,72,46,1600,872
2217,2012,5,25,19,3.8,26,9.9,0.1,0.7,0.5,6.7,7.2,7,325,492,396,0,0.6,0.3,70,540,238,540,2400,1935
2217,2013,17,30,25.4,2.3,6.2,4.3,0.6,12,5.8,6.7,7.6,7.1,394,881,535,0,0.6,0.3,350,2400,1223,1600,2400,2200
2217,2014,21,29,25.3,3.5,11,7.8,2.1,2.2,2.2,6.6,7.2,7,658,740,697,0.2,0.3,0.27,,,,,,
2218,2008,29,32,30.7,2.4,8,4.6,1,2.6,1.5,6.5,7.1,6.8,290,339,318,1.2,3.2,2.3,100,350,195,500,700,550
2218,2009,20,32,28,4.3,13,9.6,1.8,2.8,2.5,6.8,8.1,7.5,226,456,328,,,,,,,,,
2218,2011,19,32,27.8,5.7,8.6,7.2,4.6,5.4,4.9,6.4,7.4,7,207,443,320,1.6,4.6,2.84,180,240,212,380,480,418
2218,2012,23,30,26,1,7.3,5.4,4,4.6,4.3,6.7,7.4,7.1,181,439,263,0.82,0.82,0.82,4900,5600,5300,7000,8100,7733
2218,2013,20,29.5,26.3,3.7,6.9,5.3,3.8,33,18.4,6.6,7.5,7.1,231,1312,583,,,,9400,11000,10200,54000,92000,73000
2218,2014,14,31,24.3,1,30,10.3,3,10,5.3,6.1,7.6,6.6,283,845,614,0.92,1.2,1.08,2400,24000,9800,5000,90000,37000
2219,2008,27,36,32,9.4,13.2,10.9,2.9,10,5.3,7.5,9.2,8.6,280,296,289,0.88,1.9,1.53,800,3000,1700,1700,5000,3233
2219,2009,22,31,26.3,5.6,9.5,7.6,2.8,3,2.9,7,8.1,7.5,126,309,253,0.76,1.96,1.55,1100,2400,1533,2800,9000,4867
2219,2011,21,30,27,5.9,6.8,6.5,0.9,1,1,7.4,8.9,7.9,22,326,240,,,,,,,,,
2219,2012,22,30,27,5.3,8.5,6.9,0.4,2.4,0.9,7.2,8.5,7.7,101,311,235,3.72,8.14,5.32,,,,,,
2219,2013,21,30,26.3,6.8,11.2,8.4,2.5,9.5,6.9,7.6,8.6,7.9,258,414,319,0.09,1.48,0.84,130,17000,4883,380,17000,5570
2219,2014,22,33,28.8,7.5,11,9.1,2.2,13.5,7.1,7.5,8.7,7.9,254,651,409,0.14,1.15,0.66,930,7000,2733,1200,11000,4250
2220,2008,26,33,29.7,7.6,9.3,8.3,2.6,21,11.1,6.1,6.9,6.4,41,54,47,0.1,6.13,2.36,780,9400,4445,1700,16000,8975
2220,2009,20,32,27.3,6.5,9.1,8.4,4.2,8.66,5.8,6.2,7.1,6.8,155,450,296,0.14,1.74,0.84,1300,3500,2700,2500,9200,5350
2220,2011,23,29,26.7,6.4,9.1,7.7,2,2.3,2.2,5.1,7.7,6.5,21,36,30,0.26,0.66,0.48,45,110,81,130,470,243
2220,2012,20,32,28,6.7,7.9,7.3,0.7,4.1,2.2,6.2,7.5,6.9,23,47,34,0.04,1.43,0.51,70,310,150,200,700,403
2220,2013,22,34,28,7.4,10.1,8.9,2.8,10.6,5.8,6.4,7.2,6.7,26,41,33,0.01,0.56,0.33,17000,110000,46750,30000,170000,80000
2220,2014,24,38,30.8,5.4,8.7,7.2,2.5,8.6,5.4,5.8,7.5,6.7,38,48,42,0.03,0.56,0.23,22000,60000,40500,34000,90000,66000
2221,2008,20,35.5,29.8,6.9,8.5,7.5,2.5,4.8,3.9,7.1,7.9,7.5,79,85,81,0.05,0.32,0.14,4000,22000,11250,8000,50000,20750
2221,2009,23,34,27.8,6.5,7.7,7.2,2,5.9,4.6,7.2,7.7,7.4,73,77,75,0.08,1.51,0.72,1400,11000,5600,7000,17000,10250
2221,2011,20,31,27.3,4.5,7.5,6.2,1,3.5,2.1,7.4,8,7.7,60,79,69,0.16,0.41,0.27,500,11000,4050,700,14000,5975
2221,2012,22,32,28,4.9,8,6.7,2.3,3.2,2.7,6.7,7.3,7,37,62,54,0.16,0.6,0.36,400,4000,2025,700,8000,4025
2221,2013,21,31,27,6.2,9,8.1,1.2,4,3,6.2,7.9,7.1,64,67,65,0.08,0.26,0.13,400,11000,3950,800,17000,9700
2221,2014,23,35,29.5,6,12.1,9.1,23.5,58,39.8,6.4,7.6,7,64,107,80,0.4,26,13.09,7,1600,489,900,1600,1460
2222,2008,26,31,28.5,7,7.6,7.3,0.8,4.6,2.7,6.7,7.9,7.3,29,45,37,0.16,28.3,14.06,5,38,23,85,480,210
2222,2009,25,30,27.7,5.4,6.7,6.2,4,12,6.4,6,7.4,6.8,119,200,163,0.08,1.9,0.63,15,78,32,160,540,318
2222,2011,17,32,25.3,6.4,7.9,7.1,4,24,8.6,6.9,7.7,7.2,20,20,20,0.18,0.56,0.38,16,100,49,175,530,333
2222,2012,19,30,25,5.4,6.8,6.2,29,136,64.6,6.9,8.2,7.5,20,120,45,0.73,27.1,9.43,280,1600,1196,1600,1600,1600
